text;category
Necesito aprender técnicas de meditación;otros
¿Cuáles son los principios de la arquitectura moderna?;otros
Quiero saber más sobre la biología marina;otros
¿Cómo se gestionan proyectos de gran escala?;otros
Necesito entender los fundamentos de la psicología;otros
Quiero aprender a editar videos;otros
¿Cómo se escriben guiones para cine?;otros
Necesito saber cómo funcionan los motores eléctricos;otros
Explícame la teoría de juegos;otros
Quiero aprender a hacer esculturas;otros
¿Cómo se realiza una investigación de mercado?;otros
Necesito aprender técnicas de fotografía nocturna;otros
¿Cuáles son los conceptos básicos de la genética?;otros
Quiero saber cómo se fabrica el papel reciclado;otros
¿Cómo se lleva a cabo la restauración de obras de arte?;otros
Necesito aprender sobre la inteligencia artificial;otros
¿Cómo se diseña una página web?;otros
Quiero saber más sobre la historia medieval;otros
Necesito aprender técnicas de relajación;otros
¿Cómo se construyen puentes?;otros
Quiero entender mejor la filosofía existencialista;otros
¿Cómo se programan aplicaciones móviles?;otros
Necesito saber cómo se hace el compostaje;otros
Explícame cómo funciona la energía eólica;otros
Quiero aprender a hacer cerámica;otros
¿Cómo se lleva a cabo una auditoría financiera?;otros
Necesito entender las bases de la química orgánica;otros
¿Cuáles son los principios del diseño gráfico?;otros
Quiero saber cómo se elabora el vino;otros
¿Cómo se produce el cine de animación?;otros
¿Cuántos años tienes?;otros
¿Cuál es tu color favorito?;otros
¿Qué hora es?;otros
¿Dónde vives?;otros
¿Cuál es tu comida favorita?;otros
¿Tienes mascotas?;otros
¿Cuántos hermanos tienes?;otros
¿Cuál es tu película favorita?;otros
¿Puedes ayudarme con mi tarea?;otros
¿Cuál es tu libro favorito?;otros
¿Te gusta la música?;otros
¿Cuál es tu canción favorita?;otros
¿Sabes cocinar?;otros
¿Tienes algún hobby?;otros
¿Te gusta leer?;otros
¿Prefieres el mar o la montaña?;otros
¿Sabes hablar otros idiomas?;otros
¿Cuál es tu animal favorito?;otros
¿Qué te gusta hacer en tu tiempo libre?;otros
¿Te gusta viajar?;otros
¿Tienes alguna colección?;otros
¿Cuál es tu estación del año favorita?;otros
¿Te gusta el arte?;otros
¿Tienes algún talento especial?;otros
¿Prefieres el día o la noche?;otros
¿Te gusta bailar?;otros
¿Cuál es tu flor favorita?;otros
¿Te gustan los videojuegos?;otros
¿Cuál es tu superhéroe favorito?;otros
¿Te gusta la fotografía?;otros
¿Cuál es tu fruta favorita?;otros
¿Prefieres el café o el té?;otros
¿Tienes algún sueño que quieras cumplir?;otros
¿Te gustan las películas de terror?;otros
¿Prefieres los libros o las películas?;otros
¿Tienes alguna fobia?;otros
¿Cuál es tu deporte favorito?;otros
¿Te gusta cantar?;otros
¿Cuál es tu serie de televisión favorita?;otros
¿Prefieres el verano o el invierno?;otros
¿Te gusta el teatro?;otros
¿Tienes algún juguete de la infancia que aún conserves?;otros
¿Prefieres las ciudades o el campo?;otros
¿Te gusta pintar?;otros
¿Cuál es tu videojuego favorito?;otros
¿Te gustan los rompecabezas?;otros
¿Tienes algún ídolo o persona que admires?;otros
¿Cuál es tu bebida favorita?;otros
¿Te gusta hacer manualidades?;otros
¿Cuál es tu programa de televisión favorito?;otros
¿Prefieres los gatos o los perros?;otros
¿Te gustan las plantas?;otros
¿Cuál es tu postre favorito?;otros
¿Te gusta la moda?;otros
¿Cuál es tu grupo musical favorito?;otros
¿Prefieres las mañanas o las noches?;otros
¿Tienes alguna tradición familiar especial?;otros
¿Cuál es tu materia escolar favorita?;otros
¿Te gusta la tecnología?;otros
¿Cuál es tu red social favorita?;otros
¿Prefieres el frío o el calor?;otros
¿Te gusta escribir?;otros
¿Cuál es tu festividad favorita?;otros
¿Tienes alguna película que puedas ver una y otra vez?;otros
¿Te gustan los museos?;otros
¿Cuál es tu estilo de música favorito?;otros
¿Prefieres las películas de acción o de comedia?;otros
¿Te gusta la poesía?;otros
¿Cuál es tu videojuego favorito?;otros
¿Tienes alguna meta a corto plazo?;otros
¿Cuál es tu helado favorito?;otros
¿Te gustan los parques de diversiones?;otros
¿Cuál es tu bebida alcohólica favorita?;otros
¿Te gusta la jardinería?;otros
¿Cuál es tu animal mitológico favorito?;otros
¿Prefieres la playa o la montaña?;otros
¿Te gustan los cómics?;otros
¿Cuál es tu sabor de helado favorito?;otros
¿Te gusta el cine?;otros
¿Cuál es tu festival favorito?;otros
¿Prefieres las películas de ciencia ficción o de fantasía?;otros
¿Te gusta el senderismo?;otros
¿Cuál es tu banda sonora de película favorita?;otros
¿Te gustan los acertijos?;otros
¿Cuál es tu aplicación móvil favorita?;otros
¿Prefieres los libros físicos o los electrónicos?;otros
¿Te gusta la arquitectura?;otros
¿Cuál es tu perfume favorito?;otros
¿Prefieres el amanecer o el atardecer?;otros
¿Te gustan los tatuajes?;otros
¿Cuál es tu red social favorita?;otros
¿Te gusta el diseño gráfico?;otros
¿Cuál es tu tipo de cocina favorita?;otros
¿Prefieres las frutas o las verduras?;otros
¿Te gusta la astronomía?;otros
¿Cuál es tu estación del metro favorita?;otros
¿Te gustan los animales exóticos?;otros
¿Cuál es tu pintura favorita?;otros
¿Prefieres la música clásica o moderna?;otros
Quiero aprender a tocar la guitarra;otros
Necesito saber cómo cocinar una paella;otros
¿Cuáles son los pasos para escribir una novela?;otros
Quiero conocer la historia del arte renacentista;otros
¿Cómo se resuelve una ecuación cuadrática?;otros
Necesito entender las leyes de la termodinámica;otros
Quiero aprender a programar en Python;otros
¿Cuál es la mejor manera de estudiar para un examen?;otros
¿Cómo se hace una presentación en PowerPoint?;otros
Necesito ayuda para entender la teoría de la relatividad;otros
Quiero saber más sobre la cultura japonesa;otros
¿Cómo se pueden crear hábitos saludables?;otros
Necesito aprender a hablar en público;otros
Quiero saber cómo se organiza un evento;otros
¿Cómo se puede mejorar la memoria a largo plazo?;otros
Necesito información sobre la evolución de las especies;otros
Quiero aprender a meditar correctamente;otros
¿Cómo se puede gestionar el tiempo de manera efectiva?;otros
Necesito saber cómo se escribe un ensayo académico;otros
Quiero aprender sobre la historia de la música clásica;otros
¿Cómo se puede hacer un presupuesto personal?;otros
Necesito entender las bases de la fotografía;otros
Quiero saber cómo se hace una investigación científica;otros
¿Cómo se puede mejorar la escritura creativa?;otros
Necesito aprender sobre la historia del cine;otros
Quiero saber cómo se puede aprender un nuevo idioma rápidamente;otros
¿Cómo se puede mejorar la productividad en el trabajo?;otros
Necesito entender la teoría del Big Bang;otros
Quiero aprender sobre la filosofía existencialista;otros
¿Cómo se puede hacer un plan de negocios?;otros
Necesito saber cómo se realiza un experimento químico;otros
Quiero aprender a diseñar una página web;otros
¿Cómo se puede mejorar la pronunciación en inglés?;otros
Necesito entender las reglas del ajedrez;otros
Quiero aprender sobre la historia del teatro;otros
¿Cómo se puede hacer una estrategia de marketing digital?;otros
Necesito saber cómo se edita un video;otros
Quiero aprender sobre la psicología del comportamiento;otros
¿Cómo se puede hacer una encuesta efectiva?;otros
Necesito entender la teoría de los números;otros
Quiero aprender sobre la historia de la arquitectura;otros
¿Cómo se puede hacer un análisis financiero?;otros
Necesito saber cómo se escribe una carta formal;otros
Quiero aprender a dibujar retratos;otros
¿Cómo se puede mejorar la comunicación interpersonal?;otros
Necesito entender la teoría de la evolución humana;otros
Quiero aprender sobre la historia de la literatura;otros
¿Cómo se puede hacer una campaña publicitaria?;otros
Necesito saber cómo se realiza una auditoría contable;otros
Quiero aprender a tocar el piano;otros
¿Qué debo hacer si quiero modificar mi perfil en la plataforma?;otros
¿Cómo puedo cambiar mi contraseña de usuario?;otros
¿Cómo se eliminan las cookies de mi navegador?;otros
Quiero saber cómo deshacer un envío de archivo en el chat;otros
¿Cómo puedo configurar las notificaciones de mi cuenta?;otros
Deseo aprender a crear una nueva carpeta en mi computadora;otros
¿Qué pasos debo seguir para actualizar el software de mi dispositivo?;otros
¿Dónde puedo encontrar la opción para cerrar sesión en la aplicación?;otros
Necesito información sobre cómo restaurar una copia de seguridad;otros
¿Cómo se instala una nueva impresora en mi red?;otros
Quiero saber cómo desactivar las actualizaciones automáticas;otros
¿Cómo puedo exportar mis contactos a un archivo CSV?;otros
¿Qué debo hacer para borrar el historial de navegación?;otros
¿Cómo se configura una cuenta de correo electrónico en mi dispositivo?;otros
Deseo saber cómo compartir un documento en la nube;otros
¿Cuál es el proceso para cambiar la configuración de privacidad?;otros
¿Cómo puedo sincronizar mis archivos entre varios dispositivos?;otros
¿Cómo se cambia el idioma de la interfaz de usuario?;otros
Quiero aprender a crear un gráfico en una hoja de cálculo;otros
¿Cómo se restablecen los ajustes de fábrica en mi dispositivo?;otros
¿Qué pasos debo seguir para instalar un nuevo sistema operativo?;otros
¿Cómo puedo personalizar el diseño de mi página de inicio?;otros
Necesito ayuda para configurar un servidor local en mi computadora;otros
¿Cómo se elimina una cuenta de usuario de la plataforma?;otros
Quiero saber cómo desactivar las notificaciones push;otros
¿Cómo puedo crear una plantilla personalizada en mi editor de texto?;otros
¿Qué debo hacer para bloquear anuncios en mi navegador?;otros
¿Cómo se configura una red Wi-Fi segura?;otros
Deseo aprender a programar una tarea automatizada en mi sistema;otros
¿Cómo puedo cambiar el tema de mi aplicación?;otros
¿Cómo se configura una cuenta de administrador en mi sistema?;otros
¿Qué pasos debo seguir para importar datos desde una base de datos externa?;otros
¿Cómo puedo desactivar la reproducción automática de videos?;otros
Quiero saber cómo habilitar la autenticación de dos factores;otros
¿Cómo se configura un entorno de desarrollo integrado?;otros
Necesito información sobre cómo instalar un plugin en mi editor de código;otros
¿Cómo puedo cambiar la resolución de pantalla en mi monitor?;otros
¿Cuál es el proceso para deshabilitar los servicios de localización?;otros
¿Cómo se configura un firewall en mi red?;otros
Deseo saber cómo crear un flujo de trabajo automatizado;otros
¿Cómo puedo ajustar la velocidad del ventilador en mi computadora?;otros
¿Qué debo hacer para optimizar el rendimiento de mi sistema?;otros
¿Cómo se configura una copia de seguridad incremental?;otros
Quiero aprender a crear una animación en mi software de diseño;otros
¿Cómo puedo cambiar las preferencias de almacenamiento en mi dispositivo?;otros
¿Cómo se configura una conexión VPN?;otros
¿Qué pasos debo seguir para eliminar archivos duplicados?;otros
¿Cómo puedo ajustar la configuración de brillo y contraste en mi monitor?;otros
¿Cómo se instala una actualización de firmware?;otros
Quiero saber cómo deshabilitar las extensiones de mi navegador;otros
¿Cuál es el significado de la teoría de la relatividad?;otros
Quiero saber cómo se calcula el interés compuesto;otros
¿Cómo se diferencian los tipos de energía renovable?;otros
Explícame el proceso de fotosíntesis en las plantas;otros
¿Qué son los agujeros negros y cómo se forman?;otros
Dame un ejemplo de un algoritmo de ordenamiento;otros
¿Cuáles son los beneficios de usar energía solar?;otros
Quiero entender la estructura del átomo;otros
¿Cómo funciona la inteligencia artificial en la vida diaria?;otros
Explícame la teoría del Big Bang;otros
¿Qué es el calentamiento global y cuáles son sus causas?;otros
Quiero saber cómo se forman los terremotos;otros
